number,question,choice_a,choice_b,choice_c,choice_d,answer_key,correct_choice,answer_key_type,question_type,choice_e,context,table,type_of_problem
11,An instrument approach requires a 3.2° glide slope. Your approach speed is 142 knots and there is a 5-kt tailwind. What vertical speed must you maintain on the approach?,832,802,782,752,A,832,,multiple_choice,,,,Rate of descent
12,Echo tops indicate storms reaching 13 km. What Flight Level would that be?,FL390,FL410,FL430,FL450,C,FL430,,multiple_choice,,,,Conversions
13,Hurricane Idalia had a minimum central pressure of 941 mb. What would the altimeter setting be at the center of the storm?,27.14,27.55,27.79,28.33,C,27.79,,multiple_choice,,,,Conversions
14,"Assume the standard weight of each passenger is 200 pounds. You receive the following zone count: [[TABLE]] The empty weight of the aircraft is 48,600 lbs, 17,000 lbs of gas and 2,000 lbs of bags are added. What is the gross takeoff weight?","80,100","78,400","76,900","67,600",B,"78,400",,multiple_choice,,,Zone | Passengers [[NEXT_LINE]] Zone 1 | 12 [[NEXT_LINE]] Zone 2 | 11 [[NEXT_LINE]] Zone 3 | 7 [[NEXT_LINE]] Zone 4 | 3 [[NEXT_LINE]] Zone 5 | 11 [[NEXT_LINE]] Zone 6 | 10,Weight change
15,What is the distance between LAX and HNL in kilometers?,3856,2398,1811,1125,A,3856,,multiple_choice,,"Use the following information for questions 15-18. The distance between LAX and HNL is 2,084.1 NM on a true course of 252°. Cruise altitude is 32,000', ISA+9°C, airspeed of 462 KTAS.",,Conversions
16,What is your Mach number?,0.771,0.782,0.799,0.807,B,0.782,,multiple_choice,,"Use the following information for questions 15-18. The distance between LAX and HNL is 2,084.1 NM on a true course of 252°. Cruise altitude is 32,000', ISA+9°C, airspeed of 462 KTAS.",,Airspeed / Mach
17,How far is your Equal Time Point from LAX? (Assume the wind shifts at the ETP.) [[TABLE]],1002.9 nm,1056.8 nm,1091.2 nm,1194.7 nm,C,1091.2 nm,,multiple_choice,,"Use the following information for questions 15-18. The distance between LAX and HNL is 2,084.1 NM on a true course of 252°. Cruise altitude is 32,000', ISA+9°C, airspeed of 462 KTAS.",Station | FL300 | FL340 [[NEXT_LINE]] SFO | 181936 | 203444 [[NEXT_LINE]] HNL | 231236 | 241744,Equal time to point
18,How long will it take you from LAX to reach your ETP?,148 minutes,143 minutes,140 minutes,136 minutes,B,143 minutes,,multiple_choice,,"Use the following information for questions 15-18. The distance between LAX and HNL is 2,084.1 NM on a true course of 252°. Cruise altitude is 32,000', ISA+9°C, airspeed of 462 KTAS.",,Equal time to point
19,"Your Piper Cub is not equipped with a VSI, you want to know what your climb rate is. You time yourself and see that every 18 seconds you climb 100'. What is your climb rate in meters per second?",0.169,1.69,16.9,169,B,1.69,,multiple_choice,,,,Rate of climb
20,"Referencing the previous question, what is your climb gradient if you are traveling at 142 KM/hr?",423'/nm,775'/nm,142'/nm,262'/nm,D,262'/nm,,multiple_choice,,"Referenced question 19: Your Piper Cub is not equipped with a VSI, you want to know what your climb rate is. You time yourself and see that every 18 seconds you climb 100'. What is your climb rate in meters per second?",,Climb gradient
21,"Knowing your old C180 leaks about 0.3 quarts of oil per hour, between every 100 hour inspection how many liters of oil will you have to put in?",28.4,30,34.1,113.6,A,28.4,,multiple_choice,,,,Conversions
22,"Your cross-country flight is 104 nm long on a true course of 043°. You have already planned the flight, but your passenger wants to make a detour to see a famous landmark. Your new route will be a 358° course for 66 nm, then a 082° course for 75 nm. You will fly at 124 KTAS burning 11.2 GPH, and winds aloft are 110° at 42 kts. How much extra fuel do you need due to the course change?",3.9 gallons,4.4 gallons,4.8 gallons,8.1 gallons,A,3.9 gallons,,multiple_choice,,,,Fuel burn / fuel required
23,"While flying at FL350 and M0.78 at ISA+14°C, you are estimating COMPC at 19:23:00, and it is 247 nm away. ATC needs you to cross COMPC at 19:25:12. Current time is 18:51:00. What speed (in Mach) should you fly to comply with the clearance? Assume calm wind.",M0.71,M0.73,M0.75,M0.77,B,M0.73,,multiple_choice,,,,Time problems with hours/min/sec
24,"The departure procedure requires a 340'/nm climb to 900'. If you fly at Vx (73 kts) to 900', what rate of climb is required? You are departing runway 10 and the wind is 140° at 13 kts. Assume IAS = TAS.",328'/min,352'/min,387'/min,413'/min,B,352'/min,,multiple_choice,,,,Climb gradient
25,"Your landing weight and CG with 9 gallons of Avgas on board is 1,948 lbs and 73.1"". If you top off the 45-gallon fuel tank (arm of 79.1""), what is the new weight and CG?","2,164 lbs / 73.7""","2,164 lbs / 74.0""","2,164 lbs / 78.1""","2,218 lbs / 74.4""",A,"2,164 lbs / 73.7""",,multiple_choice,,,,Weight change
26,You are flying a 35 DME arc clockwise from the 332° radial to the 079° radial of the VOR. How much distance will you travel on the arc?,62.3 nm,63.9 nm,64.4 nm,65.4 nm,D,65.4 nm,,multiple_choice,,,,DME arc
27,"Your black lab Piper (92 lbs.) is flying with you today in your C172 (2,162 lbs) and he keeps jumping between the front seat and the back seat. How much will this shift your CG if your front seat is at 37 inches and your back seat is at 73 inches?","0.65""","0.85""","1.30""","1.53""",D,"1.53""",,multiple_choice,,,,Weight shift
28,"To avoid Class B airspace, you decide to fly an arc around one of the airspace layers to stay clear. You are going to arc on the 16 DME arc and go from radial 165° to 012° counterclockwise. How many nautical miles did you arc?",42.70 nm,57.78 nm,153.73 nm,207.99 nm,A,42.70 nm,,multiple_choice,,,,DME arc
29,The Cessna 208 has a maximum demonstrated crosswind of 20 kts. What is the strongest wind you can have if you are landing on runway 4 and the wind is from 350°?,24.8 kts,26 kts,28.3 kts,31 kts,B,26 kts,,multiple_choice,,,,Crosswind component
30,What is the magnetic heading given the following: [[NEXT_LINE]] True Course = 314°. [[NEXT_LINE]] Variation = 6° W. PA = 8500'. [[NEXT_LINE]] IAS = 142 mph. Temperature = ISA+6°C. [[NEXT_LINE]] Wind = 020° at 19 kts. [[NEXT_LINE]] Deviation = +3°.,321°,324°,327°,330°,C,327°,,multiple_choice,,,,Courses and headings
31,You realize after flying 34 SM that you need additional wind correction of 15° to maintain your original planned course. How many statute miles have you drifted off course?,8.5,13.6,7.4,11.8,A,8.5,,multiple_choice,,,,Off-Course
32,"You are taking off from a 4,318' runway at 137' MSL, and your calculated ground roll is 732'. There is an obstruction up to 712' MSL that is 1.2 km from the runway threshold. What climb gradient is required to clear the obstruction by 200'?",336'/nm,532'/nm,566'/nm,625'/nm,D,625'/nm,,multiple_choice,,,,Climb gradient
33,"You are on a 348 km flight on a 223° true course, and you are flying at 173 mph TAS in winds aloft of 190° at 23 kts. How long into the flight will the time to continue equal the time to return?",37:40:00,40:44:00,45:02:00,48:56:00,D,48:56:00,,multiple_choice,,,,Equal time to point
34,"How much crosswind do you have under the following conditions: Winds aloft 230° at 17 knots, true course 282°, true airspeed 112 knots?",15.2 knots,13.5 knots,11.4 knots,9.7 knots,B,13.5 knots,,multiple_choice,,,,Crosswind component
35,"You are flying from Tampa International (TPA) to Pensacola International (PNS) and you want to find out how many NM are between the two airports. If you know TPA is at N27°58'48"" W82°31'48"" and PNS is at N30°28'12"" W87°10'48"" then how far apart are the two airports in straight line distance?",286 nm,316 nm,351 nm,519 nm,A,286 nm,,multiple_choice,,,,Courses and headings
36,"Referencing the previous question, you decide to fly back now. What would be the true course from PNS to TPA?",305°,120°,037°,215°,B,120°,,multiple_choice,,"Referenced question 35: You are flying from Tampa International (TPA) to Pensacola International (PNS) and you want to find out how many NM are between the two airports. If you know TPA is at N27°58'48"" W82°31'48"" and PNS is at N30°28'12"" W87°10'48"" then how far apart are the two airports in straight line distance?",,Courses and headings
37,"You are departing out of Santa Fe, NM (6,349') where the altimeter setting is 30.32"" Hg and the temperature is 93°F. What is the density altitude?","8,553'","10,226'","10,851'","9,120'",D,"9,120'",,multiple_choice,,,,Density altitude
38,"While cruising along at 5,000' your indicated airspeed is 135 mph. Center tells you the altimeter setting is 29.92"" Hg and your OAT gauge is showing 20°C. You then note that you crossed the 245° radial from a VOR at 17:35:27z and then later on you crossed the 238° radial at 17:42:13z. What is your DME from the VOR?",12.5 DME,14.4 DME,125 DME,144 DME,C,125 DME,,multiple_choice,,,,Distance to VOR
39,"In Loreta, Mexico the fuel truck pumps fuel at 19.5 liters/second. If your dispatch release indicates that you need 18,700 pounds of fuel total in your B737 and you landed with 5,430 pounds, how much fuel do you need to tell the fueler to fill up your jet with assuming Jet-A weighs 6.75 lbs/gallon?","13,270 Liters","50,160 Liters","1,965 Liters",7431 Liters,D,7431 Liters,,multiple_choice,,,,Fuel burn / fuel required
40,"Referencing the previous question, how long will it take the fueler to fill your tanks with the required amount of fuel plus 750 extra pounds of fuel that your captain asked for?",40.2 Seconds,6.7 Minutes,0.133 hours,381 Seconds,B,6.7 Minutes,,multiple_choice,,"Referenced question 39: In Loreta, Mexico the fuel truck pumps fuel at 19.5 liters/second. If your dispatch release indicates that you need 18,700 pounds of fuel total in your B737 and you landed with 5,430 pounds, how much fuel do you need to tell the fueler to fill up your jet with assuming Jet-A weighs 6.75 lbs/gallon?",,Time problems with hours/min/sec
